bin.100.fa	RH|P|C1239
bin.100.fa	RH|P|C2424
bin.100.fa	RH|P|C3915
bin.100.fa	RH|P|C10677
bin.100.fa	RH|P|C14806
bin.100.fa	RH|P|C21820
bin.100.fa	RH|P|C22331
bin.100.fa	RH|P|C23226
bin.100.fa	RH|P|C24766
bin.100.fa	RH|P|C28752
bin.100.fa	RH|P|C29909
bin.100.fa	RH|P|C30755
bin.100.fa	RH|P|C30881
bin.100.fa	RH|P|C31558
bin.100.fa	RH|P|C36013
bin.101.fa	RH|P|C1234
bin.101.fa	RH|P|C5249
bin.101.fa	RH|P|C7358
bin.101.fa	RH|P|C9255
bin.101.fa	RH|P|C9264
bin.101.fa	RH|P|C9662
bin.101.fa	RH|P|C10589
bin.101.fa	RH|P|C10741
bin.101.fa	RH|P|C10811
bin.101.fa	RH|P|C17561
bin.101.fa	RH|P|C18080
bin.101.fa	RH|P|C24280
bin.101.fa	RH|P|C26174
bin.101.fa	RH|P|C27893
bin.101.fa	RH|P|C28966
bin.101.fa	RH|P|C29550
bin.101.fa	RH|P|C31983
bin.101.fa	RH|P|C33056
bin.101.fa	RH|P|C33841
bin.101.fa	RH|P|C35956
bin.101.fa	RH|P|C37369
bin.101.fa	RH|P|C40325
bin.101.fa	RH|P|C34737
bin.101.fa	RH|P|C33754
bin.101.fa	RH|P|C32571
bin.101.fa	RH|P|C29460
bin.101.fa	RH|P|C29276
bin.101.fa	RH|P|C28246
bin.101.fa	RH|P|C27342
bin.101.fa	RH|P|C27290
bin.101.fa	RH|P|C25150
bin.101.fa	RH|P|C32939
bin.101.fa	RH|P|C23536
bin.101.fa	RH|P|C22507
bin.101.fa	RH|P|C22048
bin.101.fa	RH|P|C22108
bin.101.fa	RH|P|C21471
bin.101.fa	RH|P|C21007
bin.101.fa	RH|P|C20810
bin.101.fa	RH|P|C19760
bin.101.fa	RH|P|C18744
bin.101.fa	RH|P|C26516
bin.101.fa	RH|P|C41939
bin.101.fa	RH|P|C18523
bin.101.fa	RH|P|C32140
bin.101.fa	RH|P|C17891
bin.101.fa	RH|P|C26315
bin.101.fa	RH|P|C35410
bin.101.fa	RH|P|C34668
bin.101.fa	RH|P|C16540
bin.101.fa	RH|P|C16259
bin.101.fa	RH|P|C6949
bin.101.fa	RH|P|C15102
bin.101.fa	RH|P|C27953
bin.101.fa	RH|P|C35660
bin.101.fa	RH|P|C26950
bin.101.fa	RH|P|C2657
bin.101.fa	RH|P|C26860
bin.101.fa	RH|P|C33493
bin.101.fa	RH|P|C2068
bin.101.fa	RH|P|C3000
bin.101.fa	RH|P|C11066
bin.101.fa	RH|P|C11577
bin.101.fa	RH|P|C14600
bin.101.fa	RH|P|C2278
bin.101.fa	RH|P|C3322
bin.101.fa	RH|P|C7016
