bin.0.fa	RH|P|C1660
bin.0.fa	RH|P|C2305
bin.0.fa	RH|P|C3051
bin.0.fa	RH|P|C3477
bin.0.fa	RH|P|C4483
bin.0.fa	RH|P|C4665
bin.0.fa	RH|P|C9584
bin.0.fa	RH|P|C10790
bin.0.fa	RH|P|C11623
bin.0.fa	RH|P|C11802
bin.0.fa	RH|P|C12494
bin.0.fa	RH|P|C12500
bin.0.fa	RH|P|C13494
bin.0.fa	RH|P|C13790
bin.0.fa	RH|P|C14824
bin.0.fa	RH|P|C15863
bin.0.fa	RH|P|C17454
bin.0.fa	RH|P|C18760
bin.0.fa	RH|P|C20582
bin.0.fa	RH|P|C20818
bin.0.fa	RH|P|C22514
bin.0.fa	RH|P|C25884
bin.0.fa	RH|P|C34258
bin.0.fa	RH|P|C35327
bin.0.fa	RH|P|C37248
bin.0.fa	RH|P|C37775
bin.0.fa	RH|P|C38684
bin.0.fa	RH|P|C39657
bin.0.fa	RH|P|C39683
bin.0.fa	RH|P|C39828
bin.0.fa	RH|P|C40243
bin.0.fa	RH|P|C41216
bin.100.fa	RH|P|C3223
bin.100.fa	RH|P|C10327
bin.100.fa	RH|P|C11960
bin.100.fa	RH|P|C13988
bin.100.fa	RH|P|C14524
bin.100.fa	RH|P|C17654
bin.100.fa	RH|P|C19459
bin.100.fa	RH|P|C25387
bin.100.fa	RH|P|C26783
bin.100.fa	RH|P|C27940
bin.100.fa	RH|P|C28598
bin.100.fa	RH|P|C29369
bin.100.fa	RH|P|C32703
bin.100.fa	RH|P|C37228
bin.101.fa	RH|P|C90
bin.101.fa	RH|P|C107
bin.101.fa	RH|P|C109
bin.101.fa	RH|P|C119
bin.101.fa	RH|P|C160
bin.101.fa	RH|P|C385
bin.101.fa	RH|P|C436
bin.101.fa	RH|P|C448
bin.101.fa	RH|P|C455
bin.101.fa	RH|P|C475
bin.101.fa	RH|P|C513
bin.101.fa	RH|P|C525
bin.101.fa	RH|P|C563
bin.101.fa	RH|P|C597
bin.101.fa	RH|P|C613
bin.101.fa	RH|P|C683
bin.101.fa	RH|P|C727
bin.101.fa	RH|P|C761
bin.101.fa	RH|P|C769
bin.101.fa	RH|P|C872
bin.101.fa	RH|P|C898
bin.101.fa	RH|P|C1083
bin.101.fa	RH|P|C1135
bin.101.fa	RH|P|C1143
bin.101.fa	RH|P|C1224
bin.101.fa	RH|P|C1304
bin.101.fa	RH|P|C1335
bin.101.fa	RH|P|C1518
bin.101.fa	RH|P|C1614
bin.101.fa	RH|P|C1659
bin.101.fa	RH|P|C1721
bin.101.fa	RH|P|C1738
bin.101.fa	RH|P|C1748
bin.101.fa	RH|P|C1888
bin.101.fa	RH|P|C1920
bin.101.fa	RH|P|C2069
bin.101.fa	RH|P|C2464
bin.101.fa	RH|P|C2703
bin.101.fa	RH|P|C2709
bin.101.fa	RH|P|C2739
bin.101.fa	RH|P|C2839
bin.101.fa	RH|P|C2851
bin.101.fa	RH|P|C2925
bin.101.fa	RH|P|C2980
bin.101.fa	RH|P|C3060
bin.101.fa	RH|P|C3127
bin.101.fa	RH|P|C3146
bin.101.fa	RH|P|C3170
bin.101.fa	RH|P|C3237
bin.101.fa	RH|P|C3508
bin.101.fa	RH|P|C3551
bin.101.fa	RH|P|C3588
bin.101.fa	RH|P|C3815
bin.101.fa	RH|P|C3883
bin.101.fa	RH|P|C4112
bin.101.fa	RH|P|C4183
bin.101.fa	RH|P|C4254
bin.101.fa	RH|P|C4271
bin.101.fa	RH|P|C4354
bin.101.fa	RH|P|C4362
bin.101.fa	RH|P|C4433
bin.101.fa	RH|P|C4595
bin.101.fa	RH|P|C4695
bin.101.fa	RH|P|C4714
bin.101.fa	RH|P|C4724
bin.101.fa	RH|P|C4821
bin.101.fa	RH|P|C4846
bin.101.fa	RH|P|C4890
bin.101.fa	RH|P|C4964
bin.101.fa	RH|P|C5124
bin.101.fa	RH|P|C5172
bin.101.fa	RH|P|C5210
bin.101.fa	RH|P|C5228
bin.101.fa	RH|P|C5286
bin.101.fa	RH|P|C5615
bin.101.fa	RH|P|C5720
bin.101.fa	RH|P|C5748
bin.101.fa	RH|P|C5799
bin.101.fa	RH|P|C6072
bin.101.fa	RH|P|C6214
bin.101.fa	RH|P|C6260
bin.101.fa	RH|P|C6265
bin.101.fa	RH|P|C6271
bin.101.fa	RH|P|C6279
bin.101.fa	RH|P|C6295
bin.101.fa	RH|P|C6312
bin.101.fa	RH|P|C6369
bin.101.fa	RH|P|C6387
bin.101.fa	RH|P|C6396
