bin.0.fa	RM2|P|C2407
bin.0.fa	RM2|P|C4599
bin.0.fa	RM2|P|C6133
bin.0.fa	RM2|P|C11241
bin.0.fa	RM2|P|C21517
bin.0.fa	RM2|P|C27383
bin.0.fa	RM2|P|C27470
bin.0.fa	RM2|P|C28833
bin.0.fa	RM2|P|C33522
bin.0.fa	RM2|P|C39267
bin.0.fa	RM2|P|C40897
bin.0.fa	RM2|P|C41705
bin.0.fa	RM2|P|C48888
bin.0.fa	RM2|P|C49462
bin.0.fa	RM2|P|C50305
bin.0.fa	RM2|P|C51950
bin.0.fa	RM2|P|C53525
bin.0.fa	RM2|P|C58458
bin.0.fa	RM2|P|C61775
bin.10.fa	RM2|P|C470
bin.10.fa	RM2|P|C495
bin.10.fa	RM2|P|C514
bin.10.fa	RM2|P|C1695
bin.10.fa	RM2|P|C1756
bin.10.fa	RM2|P|C2108
bin.10.fa	RM2|P|C2251
bin.10.fa	RM2|P|C2917
bin.10.fa	RM2|P|C3514
bin.10.fa	RM2|P|C3878
bin.10.fa	RM2|P|C4422
bin.10.fa	RM2|P|C4441
bin.10.fa	RM2|P|C5875
bin.10.fa	RM2|P|C6350
bin.10.fa	RM2|P|C6775
bin.10.fa	RM2|P|C6987
bin.10.fa	RM2|P|C7135
bin.10.fa	RM2|P|C7378
bin.10.fa	RM2|P|C7488
bin.10.fa	RM2|P|C7709
bin.10.fa	RM2|P|C7789
bin.10.fa	RM2|P|C8085
bin.10.fa	RM2|P|C8195
bin.10.fa	RM2|P|C8609
bin.10.fa	RM2|P|C8663
bin.10.fa	RM2|P|C8744
bin.10.fa	RM2|P|C8874
bin.10.fa	RM2|P|C8904
bin.10.fa	RM2|P|C9077
bin.10.fa	RM2|P|C9259
bin.10.fa	RM2|P|C9295
bin.10.fa	RM2|P|C11137
bin.10.fa	RM2|P|C11269
bin.10.fa	RM2|P|C11310
bin.10.fa	RM2|P|C11312
bin.10.fa	RM2|P|C11325
bin.10.fa	RM2|P|C11418
bin.10.fa	RM2|P|C11569
bin.10.fa	RM2|P|C11871
bin.10.fa	RM2|P|C12128
bin.10.fa	RM2|P|C12291
bin.10.fa	RM2|P|C12445
bin.10.fa	RM2|P|C12987
bin.10.fa	RM2|P|C13093
bin.10.fa	RM2|P|C13163
bin.10.fa	RM2|P|C13435
bin.10.fa	RM2|P|C13502
bin.10.fa	RM2|P|C13889
bin.10.fa	RM2|P|C14050
bin.10.fa	RM2|P|C15359
bin.10.fa	RM2|P|C15706
bin.10.fa	RM2|P|C15912
bin.10.fa	RM2|P|C16287
bin.10.fa	RM2|P|C16367
bin.10.fa	RM2|P|C17028
bin.10.fa	RM2|P|C17174
bin.10.fa	RM2|P|C17603
bin.10.fa	RM2|P|C17929
bin.10.fa	RM2|P|C17933
bin.10.fa	RM2|P|C18048
bin.10.fa	RM2|P|C18454
bin.10.fa	RM2|P|C18803
bin.10.fa	RM2|P|C19058
bin.10.fa	RM2|P|C19760
bin.10.fa	RM2|P|C20009
bin.10.fa	RM2|P|C20067
bin.10.fa	RM2|P|C20139
bin.10.fa	RM2|P|C20361
bin.10.fa	RM2|P|C20591
bin.10.fa	RM2|P|C20685
bin.10.fa	RM2|P|C20986
bin.10.fa	RM2|P|C21117
bin.10.fa	RM2|P|C21287
bin.10.fa	RM2|P|C22514
bin.10.fa	RM2|P|C22555
bin.10.fa	RM2|P|C22837
bin.10.fa	RM2|P|C22937
bin.10.fa	RM2|P|C23262
bin.10.fa	RM2|P|C24132
bin.10.fa	RM2|P|C24283
bin.10.fa	RM2|P|C24370
bin.10.fa	RM2|P|C24812
bin.10.fa	RM2|P|C24860
bin.10.fa	RM2|P|C25191
bin.10.fa	RM2|P|C25645
bin.10.fa	RM2|P|C25819
bin.10.fa	RM2|P|C25894
bin.10.fa	RM2|P|C26200
bin.10.fa	RM2|P|C26614
bin.10.fa	RM2|P|C26834
bin.10.fa	RM2|P|C26958
bin.10.fa	RM2|P|C27242
bin.10.fa	RM2|P|C27297
bin.10.fa	RM2|P|C27362
bin.10.fa	RM2|P|C27436
bin.10.fa	RM2|P|C27534
bin.10.fa	RM2|P|C28734
bin.10.fa	RM2|P|C30258
bin.10.fa	RM2|P|C30379
bin.10.fa	RM2|P|C30954
bin.10.fa	RM2|P|C31175
bin.10.fa	RM2|P|C31494
bin.10.fa	RM2|P|C31765
bin.10.fa	RM2|P|C32042
bin.10.fa	RM2|P|C32736
bin.10.fa	RM2|P|C33328
bin.10.fa	RM2|P|C33360
bin.10.fa	RM2|P|C33467
bin.10.fa	RM2|P|C34214
bin.10.fa	RM2|P|C34234
bin.10.fa	RM2|P|C34382
bin.10.fa	RM2|P|C35088
bin.10.fa	RM2|P|C35094
bin.10.fa	RM2|P|C35511
bin.10.fa	RM2|P|C35515
bin.10.fa	RM2|P|C36137
bin.10.fa	RM2|P|C36253
bin.10.fa	RM2|P|C36338
bin.10.fa	RM2|P|C36656
bin.10.fa	RM2|P|C36783
bin.10.fa	RM2|P|C36903
bin.10.fa	RM2|P|C37593
bin.10.fa	RM2|P|C37982
bin.10.fa	RM2|P|C37985
bin.10.fa	RM2|P|C38153
bin.10.fa	RM2|P|C38898
bin.10.fa	RM2|P|C39161
bin.10.fa	RM2|P|C39592
bin.10.fa	RM2|P|C39810
bin.10.fa	RM2|P|C40136
bin.10.fa	RM2|P|C40167
bin.10.fa	RM2|P|C40614
bin.10.fa	RM2|P|C41122
bin.10.fa	RM2|P|C41182
bin.10.fa	RM2|P|C41831
bin.10.fa	RM2|P|C42868
bin.10.fa	RM2|P|C43370
bin.10.fa	RM2|P|C43701
bin.10.fa	RM2|P|C43840
bin.10.fa	RM2|P|C44541
bin.10.fa	RM2|P|C45167
bin.10.fa	RM2|P|C45837
bin.10.fa	RM2|P|C45867
bin.10.fa	RM2|P|C45880
bin.10.fa	RM2|P|C46339
bin.10.fa	RM2|P|C46631
bin.10.fa	RM2|P|C46761
bin.10.fa	RM2|P|C47089
bin.10.fa	RM2|P|C47141
bin.10.fa	RM2|P|C47162
bin.10.fa	RM2|P|C47280
bin.10.fa	RM2|P|C47301
bin.10.fa	RM2|P|C47489
bin.10.fa	RM2|P|C47720
bin.10.fa	RM2|P|C47729
